nObserver,cond,nEsti,nDictator,prefDictator,estim,RT,accuracy
23,3,3,1,0.509090909090909,0.749023,2.764495,0.760067909090909
23,3,4,1,0.509090909090909,1,4.929045,0.509090909090909
23,3,1,2,0.624242424242424,0.514648,3.970642,0.890405575757576
23,3,2,2,0.624242424242424,0.754883,7.406781,0.869359424242424
23,3,3,2,0.624242424242424,0.426758,2.880481,0.802515575757576
23,3,4,2,0.624242424242424,0.508789,6.032807,0.884546575757576
23,2,1,8,0.672727272727273,0.250977,5.778004,0.578249727272727
23,2,2,8,0.672727272727273,0.514648,6.602533,0.841920727272727
23,2,3,8,0.672727272727273,0.754883,4.318704,0.917844272727273
23,2,4,8,0.672727272727273,0.508789,5.842755,0.836061727272727
23,2,1,5,0.872727272727273,0.051758,4.976491,0.179030727272727
23,2,2,5,0.872727272727273,0.722656,4.094589,0.849928727272727
23,2,3,5,0.872727272727273,0.573242,7.451666,0.700514727272727
23,2,4,5,0.872727272727273,1,4.675384,0.872727272727273
23,2,1,4,1,0.523438,3.906757,0.523438
23,2,2,4,1,0.795898,3.918225,0.795898
23,2,3,4,1,1,2.920421,1
23,2,4,4,1,1,5.33654,1
23,2,1,10,0.115151515151515,0.517578,7.529033,0.597573515151515
23,2,2,10,0.115151515151515,0.045898,4.066415,0.930746484848485
23,2,3,10,0.115151515151515,0,4.551084,0.884848484848485
23,2,4,10,0.115151515151515,0,5.053573,0.884848484848485
23,4,1,14,0.563636363636364,0.517578,3.478286,0.953941636363636
23,4,2,14,0.563636363636364,0.494141,3.631595,0.930504636363636
23,4,3,14,0.563636363636364,0.49707,4.83437,0.933433636363636
23,4,4,14,0.563636363636364,0.50293,6.162837,0.939293636363636
23,4,1,3,0.721212121212121,0.535156,2.844599,0.813943878787879
23,4,2,3,0.721212121212121,0.5,4.202841,0.778787878787879
23,4,3,3,0.721212121212121,0.494141,7.644898,0.772928878787879
23,4,4,3,0.721212121212121,0.491211,4.617195,0.769998878787879
23,4,1,15,0.824242424242424,0.494141,4.572346,0.669898575757576
23,4,2,15,0.824242424242424,0.505859,6.005957,0.681616575757576
23,4,3,15,0.824242424242424,0.505859,4.570519,0.681616575757576
23,4,4,15,0.824242424242424,0.854492,2.836252,0.969750424242424
23,4,1,16,0.951515151515152,0.901367,3.056711,0.949851848484848
23,4,2,16,0.951515151515152,0.918945,4.280652,0.967429848484848
23,4,3,16,0.951515151515152,0.508789,4.443661,0.557273848484849
23,4,4,16,0.951515151515152,0.798828,3.137057,0.847312848484848
23,1,1,11,0.690909090909091,0.508789,4.022646,0.817879909090909
23,1,2,11,0.690909090909091,0.50293,3.797088,0.812020909090909
23,1,3,11,0.690909090909091,0.59375,4.428725,0.902840909090909
23,1,4,11,0.690909090909091,0.675781,4.692019,0.984871909090909
23,1,1,6,1,0.508789,5.215283,0.508789
23,1,2,6,1,1,2.598512,1
23,1,3,6,1,0.989258,4.690091,0.989258
23,1,4,6,1,0.992188,6.619298,0.992188
23,1,1,7,0.951515151515152,0.50293,4.053978,0.551414848484848
23,1,2,7,0.951515151515152,1,3.399647,0.951515151515152
23,1,3,7,0.951515151515152,1,3.069302,0.951515151515152
23,1,4,7,0.951515151515152,1,3.092849,0.951515151515152
23,1,1,12,0.478787878787879,0.505859,4.591513,0.972928878787879
23,1,2,12,0.478787878787879,0.491211,5.494782,0.987576878787879
23,1,3,12,0.478787878787879,0.464844,6.320301,0.986056121212121
23,1,4,12,0.478787878787879,0.473633,4.532898,0.994845121212121
24,2,1,6,1,0.1,16.754253,0.1
24,2,2,6,1,0.1,103.984008,0.1
24,2,3,6,1,0.59375,53.727878,0.59375
24,2,4,6,1,0.69043,11.491242,0.69043
24,2,1,12,0.478787878787879,0.839844,14.383745,0.638943878787879
24,2,2,12,0.478787878787879,0.192383,6.918982,0.713595121212121
24,2,3,12,0.478787878787879,0.160156,9.270382,0.681368121212121
24,2,4,12,0.478787878787879,0.22168,7.428967,0.742892121212121
24,2,1,11,0.690909090909091,0.277344,11.19368,0.586434909090909
24,2,2,11,0.690909090909091,0.374023,5.248901,0.683113909090909
24,2,3,11,0.690909090909091,0.461914,5.160692,0.771004909090909
24,2,4,11,0.690909090909091,0.77832,6.817724,0.912589090909091
24,2,1,15,0.824242424242424,0.426758,7.218808,0.602515575757576
24,2,2,15,0.824242424242424,0.558594,4.706294,0.734351575757576
24,2,3,15,0.824242424242424,0.661133,4.324218,0.836890575757576
24,2,4,15,0.824242424242424,0.924805,4.175743,0.899437424242424
24,3,1,9,0.757575757575758,0.666992,6.471434,0.909416242424242
24,3,2,9,0.757575757575758,0.453125,58.252629,0.695549242424242
24,3,3,9,0.757575757575758,0.473633,10.563313,0.716057242424242
24,3,4,9,0.757575757575758,0.508789,6.251289,0.751213242424242
24,3,1,3,0.721212121212121,0.1,2.046969,0.378787878787879
24,3,2,3,0.721212121212121,0.546875,15.258174,0.825662878787879
24,3,3,3,0.721212121212121,0.467773,25.698109,0.746560878787879
24,3,4,3,0.721212121212121,0.59375,9.716601,0.872537878787879
24,3,1,1,0.509090909090909,0.1,1.35938,0.590909090909091
24,3,2,1,0.509090909090909,0.359375,5.25856,0.850284090909091
24,3,3,1,0.509090909090909,0.40625,8.931703,0.897159090909091
24,3,4,1,0.509090909090909,0.552734,5.158427,0.956356909090909
24,3,1,16,0.951515151515152,0.549805,4.621068,0.598289848484848
24,3,2,16,0.951515151515152,0.842773,4.821016,0.891257848484848
24,3,3,16,0.951515151515152,0.833984,2.942703,0.882468848484848
24,3,4,16,0.951515151515152,0.637695,5.259456,0.686179848484848
24,4,1,7,0.951515151515152,0.49707,4.818702,0.545554848484848
24,4,2,7,0.951515151515152,0.869141,3.843036,0.917625848484849
24,4,3,7,0.951515151515152,0.628906,4.511622,0.677390848484848
24,4,4,7,0.951515151515152,0.552734,9.079981,0.601218848484848
24,4,1,8,0.672727272727273,0.5,6.320967,0.827272727272727
24,4,2,8,0.672727272727273,0.441406,2.243909,0.768678727272727
24,4,3,8,0.672727272727273,0.297852,2.001276,0.625124727272727
24,4,4,8,0.672727272727273,0.423828,2.821118,0.751100727272727
24,4,1,14,0.563636363636364,0.338867,5.301183,0.775230636363636
